Sentence #,Word,Tag
Sentence: 2552,60hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2553,3p,Number of Poles
,400a,Amps
,cb,Voltage Maximum
,encl,Other
Sentence: 2554,120vac,Other
,red,Color
,strblt,Type
,mod,Other
Sentence: 2555,ph-e,Other
,sen,Type
Sentence: 2556,building,Other
,wire,Type
Sentence: 2557,shunt,Type
,trip,Type
,24vac,Other
,or,Other
Sentence: 2558,4-in,Trade Size
,stl,Material
,comp,Installation
,emt,Type
,cplg,Material
Sentence: 2559,pls,Material
,enc,Type
Sentence: 2560,rca,Other
,sldr,Other
,cplr,Other
,module,Other
Sentence: 2561,25a,Other
,iec,Other
,str,Type
Sentence: 2562,3/4dr,Drive
,12pt,Point
,2-1/4,Other
,skt,Socket Depth
Sentence: 2563,galv,Other
,slotchnl,Material
Sentence: 2564,audio,Type
,license,Type
Sentence: 2565,advanced,Type
,flexiblebar,Type
Sentence: 2566,rcpt-3p4w100a250v,Other
Sentence: 2567,277v,Voltage
,photoelectrc,Other
,control,Other
Sentence: 2568,1-in,Trade Size
,s/scr,Installation
,cond,Type
,cplg,Type
Sentence: 2569,75kva,Other
,tfm,Other
Sentence: 2570,50a,Other
,cmbo,Type
,mtr,Type
,ctrlr,Type
Sentence: 2571,2000rpm,Speed Rating
,mtr,Type
Sentence: 2572,1.5kva,Other
,tfmr,Type
Sentence: 2573,0.75-3.4a,Phase
,480v,Coil Voltage
,str,Type
Sentence: 2574,pb,Type
,button,Type
Sentence: 2575,240v,Coil Voltage
,n4,Other
,str,Overload Relay
Sentence: 2576,snap-in,Other
,face,Type
,plate,Type
Sentence: 2577,3ph,Phase
,240v,Coil Voltage
,str,Type
Sentence: 2578,cb,Other
,spring,Connector Type
,door,Connector Type
,asy,Connector Type
Sentence: 2579,600v,Voltage
,plg,Other
Sentence: 2580,covered,Other
,steel,Other
,cable,Type
Sentence: 2581,blk,Color
,mush,Other
,pb,Color
,1no/1nc,Other
Sentence: 2582,3ph,Phase
,c-str,Other
Sentence: 2583,1/2,Trade Size
,l/t,Other
,to,Type
,rig,Type
,cplg,Other
Sentence: 2584,3/8dr,Drive Size
,pln,Other
,hd,Other
,drive,Other
,j,Type
Sentence: 2585,multiple,Connector Type
,wire,Other
,term,Other
Sentence: 2586,n1,Other
,comb,Other
,starter,Other
Sentence: 2587,13/16,Height
,1-5/8,Width
,chnl,Other
Sentence: 2588,26awg,Other
,hkup,Type
,wire,Type
Sentence: 2589,3p,Other
,50a,Other
,cnctr,Other
Sentence: 2590,sp,Other
,60a,Amps
,ckt,Other
,brkr,Type
Sentence: 2591,cat5e,Category
,24awg,Other
,cbl,Color
Sentence: 2592,3,Other
,7,Other
,al,Other
,rack,Type
Sentence: 2593,3p,Other
,iec,Other
,cnctr,Type
Sentence: 2594,heater,Other
,element,Other
Sentence: 2595,s0,Size
,mtr,Other
,prot,Other
,c/b,Other
Sentence: 2596,anchor,Other
Sentence: 2597,1ph,Other
,125a,Other
,bkr,Other
Sentence: 2598,mtr,Type
Sentence: 2599,7a,Other
,24v,Coil Voltage
,str,Type
Sentence: 2600,20t,Capacity
,flat,Type
,body,Type
,cyl,Type
Sentence: 2601,5/16,Other
,socket,Type
Sentence: 2602,5-pole,Other
,x-connection,Other
Sentence: 2603,n1,NEMA
,encl,Type
,30,Height
,24,Width
,8.625,Other
Sentence: 2604,3/8,Size
,6,Other
,hex,Type
,driver,Other
Sentence: 2605,repl,Other
,hdl,Type
,asy,Type
Sentence: 2606,comb,Other
,starter,Other
Sentence: 2607,30.5mm,Size
,blk,Color
,btn,Type
Sentence: 2608,2in,Trade Size
,2h,Trade Size
,emt,Type
,strap,Type
Sentence: 2609,18a,Other
,iec,Other
,str,Type
Sentence: 2610,20v,Voltage
,multi-tool,Type
Sentence: 2611,3p,Number of Poles
,250a,Amps
,cb,Voltage Maximum
Sentence: 2612,1/2,Drive
,deep,Socket Depth
,skt,Type
Sentence: 2613,24v,Other
,srg,Type
,protr,Type
Sentence: 2614,1p,Other
,snap-lock,Other
,l-sw,Other
Sentence: 2615,pvc,Material
,teck,Connector Type
,conn,Material
Sentence: 2616,3ph,Other
,24v,Coil Voltage
,cnctr,Type
Sentence: 2617,comb,Other
,starter,Other
Sentence: 2618,1-1/2,Other
,1.375-1.625,Other
,con,Type
Sentence: 2619,1/2,Other
,cu,Material
,strt,Other
,base,Type
Sentence: 2620,100t,Capacity
,4str,Other
,alum,Other
,cyl,Type
Sentence: 2621,120v,Voltage
,blu,Other
,ilum,Type
,pb,Type
Sentence: 2622,22m,Length
,pwr,Type
,cbl,Other
Sentence: 2623,4/24,Other
,yel,Color
,1000ft,Other
,cbl,Other
Sentence: 2624,building,Cable Type
,wire,Cable Type
Sentence: 2625,3p,Number of Poles
,100a,Amps
,ckt,Other
,brkr,Type
Sentence: 2626,sz4,Other
,c/g,Other
,nut,Type
Sentence: 2627,closure,Other
,cap,Other
Sentence: 2628,med,Other
,volt,Other
,fuse,Other
Sentence: 2629,steel,Material
,chassis,Other
Sentence: 2630,3/4,Other
,gua,Other
,cond,Type
,body&cvr,Other
Sentence: 2631,1p,Other
,snap-lock,Other
,l-sw,Other
Sentence: 2632,ph-e,Type
,sen&conn,Other
Sentence: 2633,2000rpm,Speed Rating
,mtr,Type
Sentence: 2634,pneumatic,Type
,timer,Type
Sentence: 2635,7jaw,Other
,100a,Amps
,mtr,Other
,socket,Type
Sentence: 2636,400a,Other
,lug,Other
,kit,Other
Sentence: 2637,range,Other
,taking,Application
,c,Application
,tap,Connector Type
Sentence: 2638,2p,Number of Poles
,110a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 2639,nipple,Other
Sentence: 2640,1-1/4,Other
,12pt,Other
,yel,Material
,comb,Type
,wrn,Other
Sentence: 2641,video,Other
,srg,Other
,protr,Other
Sentence: 2642,2000rpm,Speed Rating
,mtr,Type
Sentence: 2643,3/8,Drive Size
,dial,Type
,torq,Type
,wrench,Other
Sentence: 2644,115v,Voltage
,ht,Other
,exchanger,Type
Sentence: 2645,13a,Amps
,600v,Voltage
,cbl,Assembly Type
,asy,Other
Sentence: 2646,3ph,Phase
,c-str,Other
Sentence: 2647,3p,Number of Poles
,70a,Amps
,600v,Voltage Maximum
,c/b,Voltage Maximum
Sentence: 2648,stacklt,Type
,assy,Other
Sentence: 2649,21,Other
,18.5,Other
,encl,Material
,perf,Type
,pnl,Type
Sentence: 2650,1-1/4hub,Other
,c,Application
,cond,Application
,body,Type
Sentence: 2651,3ph,Phase
,c-str,Other
Sentence: 2652,enclosure,Type
Sentence: 2653,3p,Phase
,240v,Coil Voltage
,str,Type
Sentence: 2654,3/8dr,Drive Size
,3/8,Drive Size
,hex,Other
,bit,Other
,skt,Material
Sentence: 2655,4kw,Other
,cnctr,Type
Sentence: 2656,starter,Type
,set,Type
Sentence: 2657,clevis,Other
,swivel,Material
Sentence: 2658,3p,Other
,300,Other
,dbl,Other
,trm,Type
,blk,Other
Sentence: 2659,100a,Other
,3p,Number of Poles
,ckt,Other
,brkr,Type
Sentence: 2660,screwdriving,Other
,bit,Type
Sentence: 2661,v7.3,Type
,sftwr,Other
Sentence: 2662,14m,Length
,cable,Other
Sentence: 2663,3/4,Size
,6,Other
,auger,Type
,bit,Type
Sentence: 2664,65cfm,Other
,fltr,Type
,fan,Type
Sentence: 2665,3p,Phase
,115,Coil Voltage
,strtr,Type
,0,Coil Voltage
,nema1,Other
Sentence: 2666,pwr,Type
,cbl,Other
Sentence: 2667,520hz,Other
,spkr/strobe,Type
Sentence: 2668,10hp,3 Phase Drive Horsepower Rating
,480v,Other
,drv,Type
Sentence: 2669,pb,Type
,hole,Type
,plug,Type
Sentence: 2670,7.5kw,Other
,cnctr,Type
Sentence: 2671,nema,Other
,cntl,Type
,rly,Type
Sentence: 2672,30.5mm,Size
,l-plt,Type
Sentence: 2673,1hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2674,signal,Type
,cbl,Other
Sentence: 2675,30,Width
,150,Length
,dbl,Other
,perf,Other
,roll,Other
Sentence: 2676,splice,Other
,adapter,Other
Sentence: 2677,sliding,Type
,bar,Type
Sentence: 2678,1500rpm,Speed Rating
,mtr,Type
Sentence: 2679,70va,Other
,tfm,Other
Sentence: 2680,3p,Other
,luminaire,Type
,disconnect,Type
Sentence: 2681,4500rpm,Speed Rating
,mtr,Type
Sentence: 2682,90d12r,Other
,hdg,Other
,bnd,Type
Sentence: 2683,3ph,Phase
,c-str,Other
Sentence: 2684,ds4000,Other
,dnwrd,Other
,dcrtr,Other
,dev,Other
Sentence: 2685,sz1,Size
,277v,Coil Voltage
,n12,Other
,str,Type
Sentence: 2686,amb,Color
,xprfstrobe,Type
Sentence: 2687,20-1/8,Width
,tool,Type
,set,Type
,box,Type
Sentence: 2688,480v,Other
,10kva,Other
,tfmr,Type
Sentence: 2689,comb,Other
,starter,Other
Sentence: 2690,6.2mm,Other
,marker,Type
,sht,Other
Sentence: 2691,al,Material
,6,Other
,vert,Type
,90d,Other
,ftg,Other
Sentence: 2692,400a,Other
,120v,Voltage
,coil,Other
Sentence: 2693,3p,Other
,200a,Other
,600,Other
,sft,Other
,sw,Other
Sentence: 2694,power,Type
,cable,Other
Sentence: 2695,480v,Other
,inl,Other
Sentence: 2696,flat,Type
,festoon,Type
,cble,Type
Sentence: 2697,5/16-18,Other
,1-1/2,Size
,u-bolt,Type
Sentence: 2698,18/6c,Conductor Count
,unshld,Other
,cb,Type
Sentence: 2699,silicone,Other
,test,Other
,lead,Type
Sentence: 2700,3p,Number of Poles
,70a,Amps
,cb,Voltage Maximum
,encl,Other
Sentence: 2701,200a,Other
,met,Other
,stack,Other
,mod,Other
Sentence: 2702,6,Other
,port,Other
,2gang,Other
,plate,Type
Sentence: 2703,225kva,Other
,tfm,Other
Sentence: 2704,ld-fdr,Other
,str,Overload Relay
Sentence: 2705,ind-cmptr,Type
Sentence: 2706,ph-e,Other
,sen,Other
,det,Material
Sentence: 2707,3000rpm,Speed Rating
,mtr,Type
Sentence: 2708,120v,Other
,red,Color
,led,Other
,lamp,Type
Sentence: 2709,1200,Other
,500,Other
,solid,Type
,top,Type
Sentence: 2710,pwr,Assembly Type
,met,Assembly Type
Sentence: 2711,scr,Installation
,type,Other
,svc,Installation
,wirehold,Other
Sentence: 2712,v7.3,Type
,sftwr,Other
Sentence: 2713,480v,Voltage
,ac,Type
,coil,Other
Sentence: 2714,1g,Other
,blnk,Other
,cvr,Type
Sentence: 2715,5.5kw,Other
,cnctr,Type
Sentence: 2716,68kw,Other
,mtr,Type
Sentence: 2717,1-1/2,Other
,1-1/4,Other
,red,Other
Sentence: 2718,l-sw,Other
,oper,Other
Sentence: 2719,abrh11,Other
,1/2,Trade Size
,100ft,Length
,cnd,Other
Sentence: 2720,230v,Other
,7.5hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2721,30.5mm,Size
,blk,Color
,btn,Type
Sentence: 2722,30.5mm,Size
,blk,Color
,btn,Type
Sentence: 2723,6v,Voltage
,grn,Color
,pls,Other
,n4x,NEMA
,p/l,Other
Sentence: 2724,3p,Number of Poles
,150a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 2725,scr,Other
,cvr,Other
,pull,Type
,bx,Other
Sentence: 2726,sz1,Size
,3/4n1,Phase
,fvnr,Other
,str,Overload Relay
Sentence: 2727,1hl,Stud Holes
,com,Type
,lug,Other
Sentence: 2728,480v,Other
,sft,Other
,str,Other
Sentence: 2729,3/8,Drive
,7/8,Other
,mpct,Type
,skt,Socket Depth
Sentence: 2730,building,Cable Type
,wire,Cable Type
Sentence: 2731,ur-i,Other
,idc,Other
,connector,Other
Sentence: 2732,open,Other
,4,Other
,post,Type
,rack,Type
Sentence: 2733,3p,Number of Poles
,350a,Amps
,cb,Voltage Maximum
,encl,Other
Sentence: 2734,475ml,Other
,solvent,Type
,cement,Type
Sentence: 2735,channel,Other
,clamp,Other
Sentence: 2736,enclosure,Type
,door,Type
Sentence: 2737,20a,Other
,5-20r,NEMA
,dplx,Type
,rcpt,Other
Sentence: 2738,240v,Voltage
,red,Color
,gls,Other
,tfm,Other
,pl,Other
Sentence: 2739,1/2,Trade Size
,ins,Other
,grnd,Other
,bush,Other
Sentence: 2740,3p,Number of Poles
,2wr,Other
,60a,Other
,plug,Number of Poles
Sentence: 2741,6awg,Other
,cop,Conductor Type
,2h,Stud Holes
,lug,Other
Sentence: 2742,wht,Application
,incan,Application
,rcs,Type
,trim,Other
Sentence: 2743,meter,Type
,soc,Type
,200a,Amps
,7j,Other
,oh,Other
Sentence: 2744,v7.2,Type
,sftwr,Other
Sentence: 2745,hd,Other
,sol,Other
,shelf,Type
Sentence: 2746,4p,Other
,60a,Other
,cnctr,Other
Sentence: 2747,ht,Length
,shrk,Other
,tbg,Other
Sentence: 2748,pls,Material
,enc,Type
Sentence: 2749,1/2,Other
,punch,Type
Sentence: 2750,fusion,Other
,splice,Type
,tray,Type
Sentence: 2751,1g,Application
,captive,Other
,nail,Other
Sentence: 2752,75hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2753,6,Other
,3-1/2,Height
,base,Other
Sentence: 2754,3p,Number of Poles
,15a,Amps
,cb,Voltage Maximum
Sentence: 2755,15hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2756,3000rpm,Speed Rating
,mtr,Type
Sentence: 2757,w/m,Other
,cmpct,Other
,enc,Type
Sentence: 2758,12fbr,Other
,blk,Other
,dist,Other
,cbl,Other
Sentence: 2759,11kw,Other
,mtr,Type
Sentence: 2760,3ph,Phase
,c-str,Other
Sentence: 2761,ip,Other
,camera,Type
Sentence: 2762,2p,Number of Poles
,100a,Amps
,sw,Other
Sentence: 2763,36in,Other
,console,Type
,cabinet,Other
Sentence: 2764,2hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2765,3p,Number of Poles
,1250a,Amps
,cb,Other
Sentence: 2766,16-24ga,Other
,blade,Other
,set,Other
Sentence: 2767,3/4,Other
,red,Application
,shoehorn,Other
Sentence: 2768,power,Type
,cable,Other
Sentence: 2769,6000rpm,Speed Rating
,mtr,Type
Sentence: 2770,120v,Coil Voltage
,n4,Other
,str,Overload Relay
Sentence: 2771,2hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2772,vrt,Type
,cbl,Color
,mngr,Type
Sentence: 2773,1ph,Other
,200a,Other
,bkr,Other
Sentence: 2774,5hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2775,2,Other
,hole,Other
,term,Conductor Type
,lug,Type
Sentence: 2776,iec,Other
,c-str,Type
Sentence: 2777,computer,Type
Sentence: 2778,building,Cable Type
,wire,Cable Type
Sentence: 2779,1g,Other
,mall,Other
,fs,Other
,box,Type
Sentence: 2780,2000rpm,Speed Rating
,mtr,Type
Sentence: 2781,800ma,Amps
,lamp,Type
Sentence: 2782,1ph,Other
,200a,Amps
,bkr,Other
Sentence: 2783,19mm,Drive Size
,flare,Type
,nut,Type
,head,Type
Sentence: 2784,7.0-10a,Other
,120v,Other
,man,Other
,str,Other
Sentence: 2785,1in,Trade Size
,flex,Other
,cond,Other
Sentence: 2786,1/2dr,Drive
,1-1/8,Other
,6pt,Point
,dp,Socket Depth
,skt,Material
Sentence: 2787,3-1/2,Size
,pipe,Size
,clamp,Other
Sentence: 2788,19,Other
,1/2,Drive
,6pnt,Point
,ds,Socket Depth
Sentence: 2789,brn,Other
,1g,Other
,sw,Other
,plate,Other
Sentence: 2790,112.5kva,Other
,tfm,Other
Sentence: 2791,2pos,Other
,ssw,Other
Sentence: 2792,video,Other
,encoder,Other
,chassis,Other
Sentence: 2793,20a,Other
,gfci,Other
,rcpt,Other
Sentence: 2794,1/4,Stud Holes
,3,Other
,4h,Stud Holes
,tin,Material
,cu,Conductor Type
,lug,Type
Sentence: 2795,7/16,Drive Size
,wrench,Type
Sentence: 2796,400v,Other
,load,Overload Relay
,fdr,Other
Sentence: 2797,15a,Amps
,120/277v,Voltage
,rocker,Type
,sw,Type
Sentence: 2798,1.250inx14ft,Other
,lbl,Other
Sentence: 2799,3/4,Size
,1-1/2,Size
,cart,Grade
,rll,Type
Sentence: 2800,2000rpm,Speed Rating
,mtr,Type
Sentence: 2801,700v,Voltage
,semicond,Other
,fuse,Other
Sentence: 2802,eltrn,Other
,module,Type
Sentence: 2803,6000rpm,Speed Rating
,mtr,Type
Sentence: 2804,fm7,Other
,cover&fip,Other
,gskt,Other
Sentence: 2805,crnt,Type
,prttv,Other
,dev,Other
Sentence: 2806,150-300w,Other
,fixture,Type
,3/4,Other
,hub,Other
Sentence: 2807,480v,Other
,ds100a,Other
,fem,Other
,rcpt,Other
Sentence: 2808,10kva,Phase
,tfm,Other
Sentence: 2809,flat,Other
,washer,Other
Sentence: 2810,nema-1,NEMA
,scr,Other
,cvr,Other
,box,Type
Sentence: 2811,fs,Other
,nema,Other
,fvnr,Other
,sz,Other
,0enc,Other
Sentence: 2812,30hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2813,16/3,Other
,sjo,Other
,35ft,Length
,rl,Application
Sentence: 2814,braking,Other
,unit,Other
Sentence: 2815,3p,Other
,cnt,Other
,kt,Other
Sentence: 2816,ptch,Other
,pnl,Type
,zone,Type
,encl,Type
Sentence: 2817,3hl,Other
,z-support,Other
Sentence: 2818,230v,Other
,drive,Type
Sentence: 2819,36,Length
,6,Width
,4in,Other
,spltr,Type
,trough,Type
Sentence: 2820,3p,Number of Poles
,600a,Other
,cb,Other
Sentence: 2821,3/4,Trade Size
,mall,Material
,ins,Other
,bushing,Other
Sentence: 2822,30mm,Size
,n-ilum,Type
,pb,Type
Sentence: 2823,3000rpm,Speed Rating
,mtr,Other
Sentence: 2824,1/2,Other
,stl,Material
,conn,Type
Sentence: 2825,indus,Type
,solenoid,Type
Sentence: 2826,rtry,Other
,door,Other
,handle,Other
Sentence: 2827,5hp,Other
,ac,Other
,drv,Type
Sentence: 2828,12,Height
,6,Depth
,j-box,Other
Sentence: 2829,3ph,Other
,metering,Type
,ct,Type
Sentence: 2830,3ph,Phase
,c-str,Other
Sentence: 2831,1-100w,Other
,120/277,Voltage
Sentence: 2832,50lb,Other
,nyl,Other
,cbl,Color
,tie,Type
Sentence: 2833,power,Type
,cable,Other
Sentence: 2834,upper,Other
,front,Other
,door,Type
Sentence: 2835,50w,Other
,120/277v,Voltage
,hp,Other
,bal,Other
Sentence: 2836,28in,Height
,enclosure,Type
,w/cover,Other
Sentence: 2837,2m,Length
,duct,Other
,cover,Color
Sentence: 2838,1.1kw,Other
,mtr,Type
Sentence: 2839,3p,Number of Poles
,90a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 2840,15a,Other
,gfci,Other
,rcpt,Other
Sentence: 2841,3000rpm,Speed Rating
,mtr,Type
Sentence: 2842,72fbr,Other
,blk,Other
,n-arm-cbl,Other
Sentence: 2843,ph-e,Other
,sen,Other
,beam,Other
,surc,Other
Sentence: 2844,3000rpm,Speed Rating
,mtr,Type
Sentence: 2845,12-10awg,Other
,q/d,Other
Sentence: 2846,19,Width
,2u,Other
,cbl,Color
,mngr,Type
Sentence: 2847,16-24ga,Other
,blade,Other
,set,Other
Sentence: 2848,3p,Number of Poles
,100a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 2849,electronic,Other
,fuse,Other
Sentence: 2850,120v,Voltage
,yel,Color
,indg,Type
,lt,Lamp Type
Sentence: 2851,sz00,Size
,120/240v,Coil Voltage
,str,Type
Sentence: 2852,1-1/4,Other
,mall,Material
,coat,Other
,tb,Other
,bdy,Type
Sentence: 2853,1/4-20,Other
,3/4,Length
,machine,Type
,screw,Type
Sentence: 2854,1000rpm,Other
,mtr,Type
Sentence: 2855,4kw,Other
,cnctr,Type
Sentence: 2856,1/2,Other
,grnd,Connector Type
,rod,Application
,clamp,Connector Type
Sentence: 2857,premium,Other
,efficient,Other
,motor,Type
Sentence: 2858,fiber,Other
,connector,Other
Sentence: 2859,30.5mm,Size
,l-plt,Type
Sentence: 2860,4/24,Other
,gry,Color
,1000ft,Other
,cbl,Other
Sentence: 2861,3hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2862,sq,Other
,housing,Other
Sentence: 2863,dual,Other
,chnnl,Other
,mount,Type
Sentence: 2864,3/8dr,Drive
,6pt12mm,Point
,dp,Socket Depth
,skt,Type
Sentence: 2865,stl/gry,Material
,mod,Other
,indus,Type
,pkg,Type
Sentence: 2866,3ph,Other
,12.5kvar,Other
,cell,Type
Sentence: 2867,2000,Other
,600,Other
,window,Type
,dr,Type
Sentence: 2868,2-60w,Other
,ceil,Type
,fixt,Type
Sentence: 2869,flat,Type
,cvr,Other
,f/dplx,Other
,rcpt,Other
Sentence: 2870,master,Other
,set,Type
,w/bx,Other
Sentence: 2871,brn,Color
,1g,Other
,power,Other
,outlet,Other
,plt,Other
Sentence: 2872,12,Size
,univ,Other
,conn,Connector Type
Sentence: 2873,24v,Voltage
,3p,Other
,red,Other
,psh/pul,Other
Sentence: 2874,2200,Other
,1600,Other
,subpanel,Type
Sentence: 2875,heater,Other
,element,Other
Sentence: 2876,3/8,Diameter
,hollow,Other
,bit,Other
Sentence: 2877,prx,Type
,sensor,Type
Sentence: 2878,power,Type
,cable,Other
Sentence: 2879,12f,Other
,inrlk/jkt,Application
,cbl,Type
Sentence: 2880,5in,Other
,grn,Other
,robertson,Other
,#1,Other
,pt,Other
Sentence: 2881,1no1nc,Other
,mtl,Other
,l-sw,Other
Sentence: 2882,18,Material
,21in,Other
,window,Material
,kt,Other
Sentence: 2883,15,Other
,deg,Other
,angle,Other
,cplg,Other
Sentence: 2884,rigid,Application
,conduit,Application
,body,Type
Sentence: 2885,fs,Other
,combo,Other
,fvrencl12-4,Other
Sentence: 2886,3/8,Diameter
,8,Other
,13-1/2,Length
,drl,Other
,bit,Other
Sentence: 2887,nm12,NEMA
,enclosure,Type
Sentence: 2888,4cond,Other
,cop,Conductor Type
,lug,Other
Sentence: 2889,10-1/2,Other
,nutdriver,Type
Sentence: 2890,2-1/2d,Other
,sw,Material
,box,Other
,w/brkt,Other
Sentence: 2891,4.8va,Other
,tfm,Other
Sentence: 2892,port,Type
,cbl,Other
Sentence: 2893,b900,Other
,chnl,Other
,w/holes,Other
Sentence: 2894,6000rpm,Speed Rating
,mtr,Type
Sentence: 2895,1in,Other
,enc,Other
,hole,Other
,plug,Type
Sentence: 2896,6000rpm,Speed Rating
,mtr,Type
Sentence: 2897,3p,Number of Poles
,100a,Amps
,cb,Other
Sentence: 2898,230v,Other
,2hp,Other
,drv,Type
Sentence: 2899,20a,Amps
,120/277vac,Voltage
,sw,Type
Sentence: 2900,9a,Other
,iec,Other
,str,Type
Sentence: 2901,nm,Other
,fbr,Other
,rdy,Other
,tee,Other
,fit,Other
,wht,Other
Sentence: 2902,3p,Number of Poles
,225a,Amps
,cb,Other
Sentence: 2903,bare,Other
,copper,Type
,wire,Other
Sentence: 2904,30hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2905,building,Cable Type
,wire,Cable Type
Sentence: 2906,hex,Other
,head,Other
,cap,Type
,screw,Type
Sentence: 2907,2p,Number of Poles
,70a,Amps
,cb,Other
Sentence: 2908,3p,Other
,15a,Amps
,600v,Other
,encl,Other
,cb,Other
Sentence: 2909,60hp,Other
,ac,Other
,drv,Type
Sentence: 2910,blk,Color
,conn-nema5-20r,NEMA
Sentence: 2911,1.35kw,Other
,mtr,Type
Sentence: 2912,3p,Phase
,65a,Other
,str,Type
Sentence: 2913,2p,Number of Poles
,125a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 2914,hngd,Other
,cvr,Other
,cutout,Other
,box,Type
Sentence: 2915,6-32,Other
,1-1/2,Length
,m/s,Other
Sentence: 2916,400a,Other
,ct,Type
,mtg,Other
,bs,Other
,w/lg,Other
Sentence: 2917,3p,Number of Poles
,400a,Amps
,cb,Voltage Maximum
Sentence: 2918,18va,Other
,tfm,Other
Sentence: 2919,revg,Other
,str,Other
Sentence: 2920,150a,Amps
,time,Other
,delay,Other
,fuse,Other
Sentence: 2921,6.28kw,Other
,mtr,Type
Sentence: 2922,4p,Other
,600,Other
,dbl,Other
,rw,Other
,trm,Other
,blk,Other
Sentence: 2923,n4/12,NEMA
,1-dr,Other
,wl,Material
,encl,Type
Sentence: 2924,11m,Length
,cable,Other
Sentence: 2925,18mm,Diameter
,prx,Type
,sen,Type
Sentence: 2926,0.28-0.4a,Other
,o/l,Other
,rly,Other
Sentence: 2927,4-prt,Other
,crm,Color
,fceplt,Other
Sentence: 2928,bat,Other
,2.4v1800mah,Voltage
Sentence: 2929,1g,Other
,6port,Other
,wall,Type
,plate,Type
Sentence: 2930,24/strd,Other
,hkup,Type
,wire,Type
Sentence: 2931,3000rpm,Speed Rating
,mtr,Type
Sentence: 2932,nema12,NEMA
,2door,Other
,encl,Type
Sentence: 2933,2pos,Other
,yel,Color
,pb,Other
Sentence: 2934,d-purp,Other
,cnctr,Type
Sentence: 2935,1-3/8,Other
,impact,Type
,socket,Type
Sentence: 2936,cb,Type
,w/lugs&aux,Other
,sw&padlk,Other
Sentence: 2937,sitor,Other
,cyl,Type
,fuse,Type
,link,Type
Sentence: 2938,1500rpm,Other
,mtr,Type
Sentence: 2939,1,Trade Size
,1/4,Trade Size
,90d,Other
,conn,Type
Sentence: 2940,3p,Phase
,120v,Coil Voltage
,iec,Other
,starter,Type
Sentence: 2941,10hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 2942,15a,Other
,120/277v,Other
,2sp,Other
,sw,Other
Sentence: 2943,1-1/2,Trade Size
,8,Length
,stl,Material
,nip,Material
Sentence: 2944,3,Trade Size
,3-1/2,Length
,nip,Other
Sentence: 2945,2200,Other
,1800,Other
,500,Other
,enc,Type
Sentence: 2946,2-1/2emt/rig-strutclp,Other
Sentence: 2947,ko,Other
,cord,Type
,grip,Type
Sentence: 2948,120v,Other
,light,Type
,fixture,Other
Sentence: 2949,die,Type
,insert,Type
Sentence: 2950,25.5,Voltage
,max,Other
,kv,Voltage
,rdb-20,Amps
Sentence: 2951,4/24,Other
,gn,Color
,1000ft,Other
,cbl,Cable Type
Sentence: 2952,sp,Other
,40a,Amps
,277v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 2953,mlti,Other
,spd,Type
,str,Type
Sentence: 2954,n1,Other
,comb,Other
,starter,Other
Sentence: 2955,18.3m,Length
,cable,Other
Sentence: 2956,2h,Other
,ss,Material
,pb,Other
,encl,Type
Sentence: 2957,2-1/8,Other
,hole,Type
,saw,Type
Sentence: 2958,wire,Type
,mrkr,Type
,slv,Material
Sentence: 2959,50a,Other
,watertite,Connector Type
,conn,NEMA
Sentence: 2960,8w,Width
,max,Type
,vrt,Type
,cbl,Color
,mgr,Type
Sentence: 2961,1-1/8,Other
,crbd,Other
,hl,Type
,cutter,Type
Sentence: 2962,nm3r,NEMA
,wrng,Other
,trough,Other
Sentence: 2963,1-4a,Other
,110-240v,Coil Voltage
,str,Type
Sentence: 2964,cat6,Category
,ptchcrd,Assembly Type
Sentence: 2965,gp,Material
,enc,Type
Sentence: 2966,2p,Number of Poles
,200a,Other
,sfty,Other
,sw,Other
Sentence: 2967,3-in,Trade Size
